,ASIANPAINT,AXISBANK,BAJFINANCE,BHARTIARTL,HDFCBANK,HINDUNILVR,ICICIBANK,INFY,ITC,KOTAKBANK,LT,MARUTI,NESTLEIND,RELIANCE,SBIN,SUNPHARMA,TCS,TITAN,ULTRACEMCO,WIPRO
2023-06-21,0.051210347563028336,0.046345945447683334,0.04996459186077118,0.05230947956442833,0.05499354749917984,0.0485861599445343,0.04883081838488579,0.05016690865159035,0.04786919429898262,0.05246802419424057,0.04830026626586914,0.04680813476443291,0.05058439448475838,0.04967660456895828,0.05226968228816986,0.04783942177891731,0.049787409603595734,0.048890046775341034,0.04871449992060661,0.0543844997882843
2023-06-22,0.048564329743385315,0.0501985028386116,0.04769182205200195,0.05330662056803703,0.05842139944434166,0.04822050780057907,0.04917604848742485,0.0489502027630806,0.048142269253730774,0.05063598230481148,0.05400710552930832,0.04927796125411987,0.045091934502124786,0.04889530688524246,0.05056611821055412,0.0534510537981987,0.052015744149684906,0.05210765078663826,0.04502343758940697,0.04625602811574936
2023-06-23,0.05734594911336899,0.049706120043992996,0.04479339346289635,0.053214527666568756,0.05436285212635994,0.05020240694284439,0.050538308918476105,0.048848312348127365,0.04780019447207451,0.05629686266183853,0.04972867667675018,0.04810695722699165,0.04865903779864311,0.04907140135765076,0.05155191943049431,0.04863559454679489,0.04960927367210388,0.04728446528315544,0.04572946950793266,0.048514287918806076
2023-06-26,0.05117766186594963,0.046491093933582306,0.04795193672180176,0.05087412893772125,0.048151351511478424,0.04937843233346939,0.04785795137286186,0.05072997882962227,0.05292721465229988,0.05360950902104378,0.04903465136885643,0.05546632409095764,0.04763352498412132,0.050830792635679245,0.04898032546043396,0.049920011311769485,0.048889726400375366,0.05270383134484291,0.04807860031723976,0.049312978982925415
2023-06-27,0.04983909800648689,0.04887544363737106,0.04950524494051933,0.05456382408738136,0.05156482383608818,0.04685403034090996,0.055523745715618134,0.049665722995996475,0.04594285041093826,0.05741983652114868,0.04808081313967705,0.049883995205163956,0.04684963449835777,0.04690181463956833,0.05123163014650345,0.051251690834760666,0.04871143773198128,0.04813233017921448,0.05015601962804794,0.04904597997665405
2023-06-28,0.050343550741672516,0.04882112890481949,0.04610005393624306,0.04848235473036766,0.04955573007464409,0.04962578043341637,0.047945257276296616,0.051790572702884674,0.052280738949775696,0.06007978320121765,0.04883059859275818,0.04932323843240738,0.04443034902215004,0.0444009006023407,0.05078260228037834,0.058870829641819,0.04802490770816803,0.053045351058244705,0.04665420576930046,0.05061202123761177
2023-06-30,0.047035202383995056,0.04698352515697479,0.04764268174767494,0.04988274350762367,0.047474466264247894,0.04842996597290039,0.04511992633342743,0.06039398908615112,0.0468425489962101,0.047826625406742096,0.0542273223400116,0.05768118426203728,0.04521724209189415,0.04661722481250763,0.04917129501700401,0.052890878170728683,0.05906552076339722,0.04690368101000786,0.04570234939455986,0.05489165335893631
2023-07-03,0.048210274428129196,0.04891098663210869,0.056491702795028687,0.048112764954566956,0.05096031352877617,0.04998273029923439,0.047592271119356155,0.04898461326956749,0.05402011051774025,0.05106453597545624,0.046798545867204666,0.04883171245455742,0.044948991388082504,0.05886751040816307,0.055692728608846664,0.04509011283516884,0.05034959316253662,0.047477103769779205,0.04824693500995636,0.049366388469934464
2023-07-04,0.04313066974282265,0.045086588710546494,0.11510147154331207,0.04390225186944008,0.04549036920070648,0.045602455735206604,0.04601840674877167,0.048995524644851685,0.04823635518550873,0.048669423907995224,0.04484789818525314,0.04592868685722351,0.043178826570510864,0.04380873963236809,0.051617465913295746,0.05015237629413605,0.046983782202005386,0.045888323336839676,0.04504324495792389,0.05231713503599167
2023-07-05,0.04654252156615257,0.0450635589659214,0.0688944160938263,0.04516999423503876,0.04333442449569702,0.0484670028090477,0.048544418066740036,0.047341201454401016,0.05548098310828209,0.04630851373076439,0.04596703499555588,0.08583196997642517,0.04641537740826607,0.045992761850357056,0.04862845689058304,0.04411684721708298,0.048450928181409836,0.04778408631682396,0.046224046498537064,0.04544147476553917
2023-07-06,0.047556184232234955,0.05017067492008209,0.05951623618602753,0.04856962710618973,0.047825559973716736,0.049157798290252686,0.047365929931402206,0.048636507242918015,0.04907502606511116,0.049734827131032944,0.047912321984767914,0.053461845964193344,0.050695810467004776,0.05420399829745293,0.04876719415187836,0.049071304500103,0.04990558326244354,0.050355974584817886,0.04852142557501793,0.0494961217045784
2023-07-07,0.047934215515851974,0.049973323941230774,0.05094200372695923,0.05127784609794617,0.04604441300034523,0.047159694135189056,0.05004134029150009,0.0494188517332077,0.04993246868252754,0.049382057040929794,0.0484372042119503,0.0525539293885231,0.050226010382175446,0.05308692529797554,0.05186513438820839,0.04854661598801613,0.05005792900919914,0.053193069994449615,0.04988671466708183,0.05004030466079712
2023-07-10,0.04695583134889603,0.045862115919589996,0.05275607481598854,0.05072858929634094,0.04659505560994148,0.04569486528635025,0.048934102058410645,0.04734135419130325,0.04735378175973892,0.050209008157253265,0.04694918543100357,0.048586778342723846,0.04582836478948593,0.08880361914634705,0.049743570387363434,0.05006123706698418,0.04756166785955429,0.044581327587366104,0.04744233563542366,0.04801110923290253
2023-07-11,0.04932113736867905,0.042012352496385574,0.040927279740571976,0.04714565351605415,0.04058219492435455,0.05277091637253761,0.046610746532678604,0.049420204013586044,0.04749410226941109,0.049654264003038406,0.048768166452646255,0.06549455970525742,0.05117128789424896,0.06919543445110321,0.045957572758197784,0.06780215352773666,0.044110007584095,0.04729980230331421,0.04640717804431915,0.04785500839352608
2023-07-12,0.05062190815806389,0.04711487889289856,0.04906795918941498,0.051937077194452286,0.046219851821660995,0.04715637490153313,0.05023985728621483,0.048392683267593384,0.051637351512908936,0.04999810829758644,0.047981541603803635,0.05062101408839226,0.053289201110601425,0.057364918291568756,0.050143927335739136,0.05288073047995567,0.0495796762406826,0.049139514565467834,0.04742652177810669,0.04918685555458069
2023-07-13,0.04851866513490677,0.04953569546341896,0.048251066356897354,0.046984050422906876,0.04467644542455673,0.04460259899497032,0.05099591240286827,0.0718679130077362,0.05044515058398247,0.04850323498249054,0.04643761366605759,0.04265078529715538,0.04734015092253685,0.05428560823202133,0.04737398028373718,0.0478818416595459,0.06532574445009232,0.046040814369916916,0.04817710071802139,0.05010572075843811
2023-07-14,0.043043479323387146,0.04058711603283882,0.04387132078409195,0.04291526600718498,0.03854155167937279,0.041952382773160934,0.04414031282067299,0.10907059907913208,0.04320486634969711,0.04044291004538536,0.04362685605883598,0.039531007409095764,0.0447077713906765,0.05321168899536133,0.041682690382003784,0.04258504509925842,0.11288879811763763,0.03914988040924072,0.03733117878437042,0.05751533433794975
2023-07-17,0.050479162484407425,0.044481389224529266,0.04202554374933243,0.04360609129071236,0.046913031488657,0.04600780829787254,0.04681830480694771,0.059942640364170074,0.04492433741688728,0.04688430577516556,0.043607573956251144,0.04400903731584549,0.045533437281847,0.05892464146018028,0.05351821333169937,0.048217155039310455,0.060379110276699066,0.04124515876173973,0.04314050078392029,0.08934257924556732
2023-07-18,0.04945211485028267,0.04817875102162361,0.04208719730377197,0.04463830217719078,0.044441595673561096,0.042829204350709915,0.052624478936195374,0.10817171633243561,0.046016875654459,0.04719464108347893,0.042972132563591,0.04135610908269882,0.04390547424554825,0.05225643143057823,0.043805018067359924,0.04328201711177826,0.06914613395929337,0.0399121455848217,0.04328438639640808,0.05444531515240669
2023-07-19,0.04947662726044655,0.047657210379838943,0.0570666640996933,0.04680652543902397,0.04864746332168579,0.04512804374098778,0.047833919525146484,0.06122863292694092,0.05024459585547447,0.04722825065255165,0.049523308873176575,0.04335597902536392,0.04459838569164276,0.06037576496601105,0.04648163914680481,0.054465919733047485,0.05600862205028534,0.04203953966498375,0.05175413191318512,0.05007879063487053
2023-07-20,0.04552282765507698,0.05815817415714264,0.04502681642770767,0.04578391835093498,0.04746972396969795,0.0473937951028347,0.048504240810871124,0.0479021891951561,0.056293413043022156,0.05695950612425804,0.04534974694252014,0.05713920295238495,0.04495926946401596,0.04685509577393532,0.06659691780805588,0.05778718367218971,0.04988594353199005,0.04183341935276985,0.0445060133934021,0.0460725761950016
2023-07-21,0.04824649915099144,0.04763166233897209,0.04734520614147186,0.04807601124048233,0.05080874636769295,0.0426788330078125,0.05122499540448189,0.04244336485862732,0.04881378263235092,0.05137430131435394,0.1148107573390007,0.04753975570201874,0.04719904437661171,0.03698313608765602,0.052698180079460144,0.04503588005900383,0.04402792453765869,0.04391186684370041,0.04297564923763275,0.04617442935705185
2023-07-24,0.05131619796156883,0.05229813978075981,0.05363941565155983,0.05073404312133789,0.049975864589214325,0.047742001712322235,0.04953631013631821,0.050484634935855865,0.04422415420413017,0.04767496511340141,0.05401787906885147,0.048805199563503265,0.048248812556266785,0.045749153941869736,0.055935539305210114,0.052321501076221466,0.04866901412606239,0.05027855187654495,0.05141626298427582,0.04693238064646721
2023-07-25,0.04348208010196686,0.047505028545856476,0.05402645841240883,0.049312982708215714,0.052242327481508255,0.04556102305650711,0.050291139632463455,0.04389141499996185,0.04578430578112602,0.04615963250398636,0.052281759679317474,0.0511738546192646,0.04719321429729462,0.04386645555496216,0.050598446279764175,0.04868150129914284,0.0499328151345253,0.05170184373855591,0.0800170823931694,0.04629665985703468
2023-07-26,0.04248195141553879,0.04902099817991257,0.0420290045440197,0.04899010434746742,0.04803889989852905,0.047178685665130615,0.047011446207761765,0.04709113389253616,0.053208015859127045,0.048341017216444016,0.0997510775923729,0.04692784696817398,0.04666631296277046,0.045993611216545105,0.050242770463228226,0.049224771559238434,0.04606340080499649,0.045806266367435455,0.0481257438659668,0.04780694097280502
2023-07-27,0.049751896411180496,0.046395983546972275,0.04064930975437164,0.051308415830135345,0.04793214797973633,0.04920521378517151,0.05087219178676605,0.04786909371614456,0.04552209749817848,0.04678407683968544,0.060815636068582535,0.04918890818953514,0.047881584614515305,0.04443148896098137,0.053647615015506744,0.06798357516527176,0.05176982283592224,0.049906473606824875,0.051445428282022476,0.046639058738946915
2023-07-31,0.04857809469103813,0.048926934599876404,0.04622519388794899,0.04843175411224365,0.04779127612709999,0.04671725630760193,0.0499313622713089,0.05061570182442665,0.04418203607201576,0.042075324803590775,0.05905306711792946,0.058400653302669525,0.04791397601366043,0.05031312629580498,0.05261121690273285,0.056101758033037186,0.05262871831655502,0.05061210319399834,0.04841504245996475,0.05047544836997986
2023-08-01,0.04511550813913345,0.0506485253572464,0.05026779696345329,0.05093789100646973,0.04894603043794632,0.050701405853033066,0.0509161502122879,0.05068639665842056,0.04963524267077446,0.04500817507505417,0.056292708963155746,0.05189686268568039,0.04919586703181267,0.04613707587122917,0.04876966029405594,0.054692018777132034,0.05169466882944107,0.04922804608941078,0.05011441558599472,0.04911551997065544
2023-08-02,0.05052903667092323,0.04693871736526489,0.048474352806806564,0.0503176674246788,0.04794764891266823,0.05429539084434509,0.051977552473545074,0.049873821437358856,0.04686369374394417,0.0477517805993557,0.05190648138523102,0.048760563135147095,0.051554787904024124,0.04677710309624672,0.050225794315338135,0.05425513908267021,0.052116237580776215,0.049623776227235794,0.052271489053964615,0.04753893241286278
2023-08-03,0.04737202450633049,0.050368428230285645,0.04927269369363785,0.048562534153461456,0.04705498367547989,0.04836253449320793,0.049796395003795624,0.05748753994703293,0.048539940267801285,0.05335373058915138,0.056857313960790634,0.04882870987057686,0.048838019371032715,0.048090215772390366,0.04536345601081848,0.053966742008924484,0.05116352066397667,0.05013198032975197,0.04892429709434509,0.04766492918133736
2023-08-04,0.04734120890498161,0.05439772456884384,0.045722149312496185,0.05531923472881317,0.049685053527355194,0.04987432062625885,0.046704284846782684,0.05107282102108002,0.04661201685667038,0.04862877354025841,0.053092196583747864,0.04670993238687515,0.04689877852797508,0.05130208656191826,0.04203144833445549,0.05088970810174942,0.05641277879476547,0.04741484671831131,0.04970855265855789,0.06018202006816864
2023-08-07,0.04945223405957222,0.049022138118743896,0.04789393022656441,0.05264762416481972,0.04953298717737198,0.05144655331969261,0.04798823967576027,0.052630968391895294,0.04800191894173622,0.045832809060811996,0.049129512161016464,0.050596315413713455,0.04836235195398331,0.049648698419332504,0.04619413986802101,0.058495353907346725,0.05239076539874077,0.05154398828744888,0.04775003716349602,0.05143946036696434
2023-08-08,0.04803711175918579,0.05144879221916199,0.05158771574497223,0.050114475190639496,0.04794541746377945,0.05163000524044037,0.04989435151219368,0.05156712979078293,0.04933875799179077,0.050666674971580505,0.048001665621995926,0.048555437475442886,0.04854932054877281,0.04974185302853584,0.0495619922876358,0.04994945600628853,0.05102762207388878,0.048183541744947433,0.04877724498510361,0.05542150139808655
2023-08-09,0.051360104233026505,0.048474300652742386,0.04996483027935028,0.049229443073272705,0.04837512597441673,0.04923347756266594,0.04693644121289253,0.05375085026025772,0.05353584513068199,0.050321146845817566,0.050993047654628754,0.04547164589166641,0.04916982352733612,0.0535101443529129,0.04747742787003517,0.051305849105119705,0.05156858637928963,0.04938426986336708,0.047761220484972,0.052176475524902344
2023-08-10,0.04879128932952881,0.048298001289367676,0.05055849626660347,0.050407927483320236,0.04965079575777054,0.049654003232717514,0.049813155084848404,0.05105675756931305,0.05026064068078995,0.0507604144513607,0.04661780595779419,0.051135577261447906,0.04720327630639076,0.053054071962833405,0.05021579936146736,0.051179468631744385,0.04925292730331421,0.05247223749756813,0.047388918697834015,0.05222850292921066
2023-08-11,0.04890535771846771,0.049480754882097244,0.04821484535932541,0.04810113087296486,0.047620970755815506,0.0480295792222023,0.047999944537878036,0.051614146679639816,0.051052823662757874,0.052306171506643295,0.046919211745262146,0.0475933663547039,0.049270328134298325,0.055640943348407745,0.04971574246883392,0.04619540646672249,0.05086371675133705,0.0622272863984108,0.05089015141129494,0.04735814779996872
2023-08-14,0.0512196309864521,0.04854505509138107,0.05008674040436745,0.04680647328495979,0.04767527058720589,0.05291295796632767,0.04764235019683838,0.056672364473342896,0.048645246773958206,0.04930915683507919,0.05094768479466438,0.05015917494893074,0.04921125993132591,0.05396881327033043,0.05023285374045372,0.04793555662035942,0.0500277616083622,0.05059454217553139,0.04906855896115303,0.048338521271944046
2023-08-16,0.04933284968137741,0.04603768140077591,0.04616529494524002,0.045620452612638474,0.04744549095630646,0.05110027641057968,0.046213388442993164,0.05402523651719093,0.05242769792675972,0.04819190129637718,0.053412530571222305,0.05183721333742142,0.04831548407673836,0.05052733048796654,0.05305863171815872,0.05083334073424339,0.04637160152196884,0.04821376875042915,0.058387551456689835,0.052482251077890396
2023-08-17,0.04859311506152153,0.05239979177713394,0.04846014827489853,0.04690299183130264,0.05002559348940849,0.04841585457324982,0.04773622006177902,0.05030642822384834,0.05000597983598709,0.04885004088282585,0.04957520216703415,0.050851255655288696,0.048173870891332626,0.050338927656412125,0.057926349341869354,0.04658668115735054,0.04849505424499512,0.054514575749635696,0.05143958330154419,0.05040239170193672
2023-08-18,0.05153045430779457,0.05219171196222305,0.04976186156272888,0.04919266328215599,0.04844922572374344,0.04964001476764679,0.04914593696594238,0.048902854323387146,0.05369025468826294,0.052395325154066086,0.04753806069493294,0.0514790415763855,0.05097765102982521,0.05001971870660782,0.05280708521604538,0.04724210128188133,0.04926265403628349,0.048414673656225204,0.049875203520059586,0.047483544796705246
2023-08-21,0.04954719915986061,0.048618659377098083,0.056415263563394547,0.05082149803638458,0.0462542288005352,0.04983336478471756,0.048362553119659424,0.05151139572262764,0.05433905869722366,0.05366874113678932,0.04966626316308975,0.04962453991174698,0.04714718833565712,0.04941795393824577,0.04793074354529381,0.04714161902666092,0.04780462756752968,0.049977466464042664,0.05040925741195679,0.05150844529271126
2023-08-22,0.04743088409304619,0.05164428427815437,0.05094090476632118,0.05083826556801796,0.04924258962273598,0.047801241278648376,0.0511806383728981,0.04679432138800621,0.05266210809350014,0.04847570136189461,0.051240790635347366,0.051261305809020996,0.04851038008928299,0.05083921551704407,0.0536208376288414,0.051134560257196426,0.04770005866885185,0.05116405710577965,0.05010126903653145,0.04741660878062248
2023-08-23,0.04925421625375748,0.0526864230632782,0.05473506078124046,0.047854069620370865,0.05101190507411957,0.047707539051771164,0.05273638293147087,0.04747650772333145,0.048061780631542206,0.05534161999821663,0.05415183678269386,0.05254332721233368,0.04938367009162903,0.047244615852832794,0.05375174805521965,0.04975751042366028,0.04505927115678787,0.04947105795145035,0.045969657599925995,0.0458017960190773
2023-08-24,0.057313431054353714,0.053097739815711975,0.05112188309431076,0.0470447838306427,0.05044274404644966,0.0472932867705822,0.05162554979324341,0.049835171550512314,0.05083847790956497,0.0531541146337986,0.04927363246679306,0.04747048392891884,0.049911774694919586,0.0469416119158268,0.05742381513118744,0.047510650008916855,0.048350196331739426,0.04579606652259827,0.05018476024270058,0.04536983743309975
2023-08-25,0.055800337344408035,0.0537453293800354,0.058403078466653824,0.05295323580503464,0.04998990520834923,0.05055014044046402,0.048644404858350754,0.05089344084262848,0.04552984982728958,0.051111359149217606,0.04598976671695709,0.04810148477554321,0.05245412141084671,0.047093555331230164,0.05058092996478081,0.04508957266807556,0.049092888832092285,0.04899866133928299,0.04878848046064377,0.04618941992521286
2023-08-28,0.0485086664557457,0.049326471984386444,0.05401052534580231,0.05000181496143341,0.0579872764647007,0.049236688762903214,0.048787672072649,0.05028623715043068,0.04826005920767784,0.052817847579717636,0.056118909269571304,0.048660099506378174,0.04794306308031082,0.047683317214250565,0.0498836524784565,0.049941398203372955,0.04644478112459183,0.046107396483421326,0.05170585960149765,0.04628829285502434
2023-08-29,0.05208539217710495,0.04931481555104256,0.05486632138490677,0.05043197050690651,0.04894612729549408,0.045751385390758514,0.05008343234658241,0.05009081959724426,0.05196228250861168,0.0489477813243866,0.04757513850927353,0.052270010113716125,0.04616721719503403,0.04675271734595299,0.05097755044698715,0.05026295408606529,0.052088525146245956,0.05219900980591774,0.05111236497759819,0.04811413586139679
2023-08-30,0.054113902151584625,0.05085349828004837,0.050613585859537125,0.05007345601916313,0.04931221157312393,0.04761388525366783,0.04931628704071045,0.05015185475349426,0.05131684988737106,0.050234001129865646,0.046955280005931854,0.05526641011238098,0.05325409397482872,0.046068817377090454,0.05228542536497116,0.04858968406915665,0.04683241993188858,0.048375606536865234,0.05160399153828621,0.047168802469968796
2023-08-31,0.04873715341091156,0.04952868074178696,0.04477981477975845,0.04322328791022301,0.053687188774347305,0.053004004061222076,0.04875650629401207,0.05104304850101471,0.0415307953953743,0.05070307478308678,0.04797118157148361,0.06372589617967606,0.04924296960234642,0.046844590455293655,0.048499587923288345,0.05168786272406578,0.05170741304755211,0.05346072465181351,0.051381539553403854,0.05048471316695213
2023-09-01,0.04978562891483307,0.0519724041223526,0.05203695595264435,0.04899745434522629,0.049661215394735336,0.0473482720553875,0.05212380364537239,0.04920518025755882,0.04947245121002197,0.04874328896403313,0.046195682138204575,0.06403655558824539,0.0464630201458931,0.04725917428731918,0.05390738695859909,0.04801727831363678,0.04290582239627838,0.04993310198187828,0.04702765494585037,0.05490769073367119
2023-09-04,0.04685449227690697,0.048083532601594925,0.04564577713608742,0.047236379235982895,0.043576277792453766,0.04702151194214821,0.04653875529766083,0.05469437316060066,0.04651623219251633,0.04831625893712044,0.04641855135560036,0.05217583104968071,0.05032237246632576,0.04877600446343422,0.0470932312309742,0.04485323280096054,0.05255855619907379,0.043179240077733994,0.061329443007707596,0.07880999892950058
2023-09-05,0.04784245789051056,0.047081176191568375,0.04972444474697113,0.04909900948405266,0.049173492938280106,0.04552843049168587,0.05113677307963371,0.05190439894795418,0.052508264780044556,0.049314484000205994,0.05093422532081604,0.04983116313815117,0.048792362213134766,0.048176877200603485,0.04881767928600311,0.05460609123110771,0.053416039794683456,0.049479737877845764,0.047232307493686676,0.05540064722299576
2023-09-06,0.05159137770533562,0.04281553253531456,0.04834752529859543,0.050652045756578445,0.05541252717375755,0.04601993411779404,0.04806651920080185,0.05085175484418869,0.051300451159477234,0.04686998575925827,0.047945134341716766,0.04931793734431267,0.048330698162317276,0.05113891884684563,0.04822516441345215,0.05424872785806656,0.0502372607588768,0.051474619656801224,0.054658323526382446,0.05249554291367531
2023-09-07,0.04824418947100639,0.04583742842078209,0.047409068793058395,0.04796207696199417,0.04786679521203041,0.04533877223730087,0.04562535881996155,0.045948538929224014,0.04698708653450012,0.04693934693932533,0.08756124973297119,0.049644581973552704,0.04450679197907448,0.049076229333877563,0.05563637241721153,0.04669887572526932,0.05148529261350632,0.048370834439992905,0.046178992837667465,0.05268215388059616
2023-09-08,0.04594077914953232,0.046989377588033676,0.04576864093542099,0.047765571624040604,0.05478839576244354,0.04975799843668938,0.049892790615558624,0.049247801303863525,0.04969321936368942,0.04768698289990425,0.06135612353682518,0.04932062327861786,0.04943909868597984,0.05216794088482857,0.051469527184963226,0.04979328811168671,0.05034540221095085,0.05045279860496521,0.04851978272199631,0.04960380122065544
2023-09-11,0.04828546196222305,0.05369487404823303,0.0480366088449955,0.051106467843055725,0.04990192502737045,0.04998579993844032,0.04926362261176109,0.04876796901226044,0.05043784901499748,0.048717573285102844,0.05152150243520737,0.0535682812333107,0.048354148864746094,0.050520993769168854,0.04933764785528183,0.04974028468132019,0.049636147916316986,0.046450722962617874,0.048471178859472275,0.05420095473527908
2023-09-12,0.04732058197259903,0.04956790804862976,0.04946553334593773,0.04783782362937927,0.05034197121858597,0.04869191348552704,0.05041958764195442,0.04810648038983345,0.05315043777227402,0.04852376878261566,0.0608547143638134,0.049004826694726944,0.04968605563044548,0.04757682606577873,0.04720107838511467,0.04981653019785881,0.05662022531032562,0.0454896055161953,0.050802405923604965,0.04952174425125122
2023-09-13,0.04801183566451073,0.05041961371898651,0.04898490756750107,0.05643218383193016,0.04997500032186508,0.049401748925447464,0.04849632456898689,0.04789849370718002,0.050692684948444366,0.049239881336688995,0.0524786151945591,0.04470795765519142,0.04848012328147888,0.049646757543087006,0.04993207007646561,0.04799918457865715,0.04706006497144699,0.06308995187282562,0.04900451377034187,0.04804810509085655
2023-09-14,0.04830179363489151,0.05118703469634056,0.04877724498510361,0.05097269266843796,0.049897342920303345,0.04878566041588783,0.0487029105424881,0.04958031699061394,0.049336615949869156,0.04981540888547897,0.0504949651658535,0.04801754653453827,0.05246233567595482,0.05015306547284126,0.05184260383248329,0.049326036125421524,0.04996566101908684,0.05126055330038071,0.049740422517061234,0.05137984827160835
2023-09-15,0.04648721218109131,0.05174223333597183,0.045777302235364914,0.05882599949836731,0.05272490531206131,0.04785425588488579,0.04901398345828056,0.04872053489089012,0.049369312822818756,0.04777685925364494,0.04876841604709625,0.0493631586432457,0.050973400473594666,0.04979926720261574,0.04866575077176094,0.04933910816907883,0.05217833071947098,0.04945731163024902,0.05340384691953659,0.04975884407758713
2023-09-18,0.051682911813259125,0.05058355629444122,0.049342233687639236,0.05147712677717209,0.04861883446574211,0.050446294248104095,0.04731637239456177,0.04534626007080078,0.050429899245500565,0.046470239758491516,0.050949111580848694,0.04635385796427727,0.05421851575374603,0.04993633180856705,0.05084104835987091,0.049773022532463074,0.052532367408275604,0.06312272697687149,0.045390691608190536,0.04516860097646713
2023-09-20,0.05152250826358795,0.055193133652210236,0.053667690604925156,0.05158894509077072,0.0449976809322834,0.04980979114770889,0.05149330198764801,0.04946251958608627,0.05245041474699974,0.05016510933637619,0.04764736816287041,0.047382958233356476,0.050205036997795105,0.04786762222647667,0.05052433907985687,0.0518699511885643,0.050841957330703735,0.051655419170856476,0.04571692645549774,0.04593730345368385
2023-09-21,0.05532969534397125,0.05135593190789223,0.049486201256513596,0.05466916039586067,0.0478789359331131,0.050406865775585175,0.04770658537745476,0.05173507705330849,0.04782732576131821,0.04946295917034149,0.05257540941238403,0.04479611665010452,0.051741909235715866,0.04762619361281395,0.04905678704380989,0.04944056645035744,0.05268530547618866,0.05063308775424957,0.04510679095983505,0.05047910287976265
