,ASIANPAINT,AXISBANK,BAJFINANCE,BHARTIARTL,HDFCBANK,HINDUNILVR,ICICIBANK,INFY,ITC,KOTAKBANK,LT,MARUTI,NESTLEIND,RELIANCE,SBIN,SUNPHARMA,TCS,TITAN,ULTRACEMCO,WIPRO
2023-07-03,0.04858150705695152,0.048106350004673004,0.05830657482147217,0.047782041132450104,0.050097931176424026,0.04894116520881653,0.04888853803277016,0.0484885610640049,0.05261402204632759,0.050350792706012726,0.04886431246995926,0.04980245605111122,0.04897703975439072,0.051869362592697144,0.05290576070547104,0.049163080751895905,0.04827228933572769,0.04843742400407791,0.05026404187083244,0.049286700785160065
2023-07-04,0.04667156934738159,0.0472504124045372,0.0888126790523529,0.04705338925123215,0.048089124262332916,0.04726352170109749,0.047349702566862106,0.048784442245960236,0.04785750433802605,0.04887571558356285,0.04747299477458,0.04727334529161453,0.04756369814276695,0.04702162370085716,0.0473676361143589,0.05507636070251465,0.04769415035843849,0.04722273349761963,0.047774698585271835,0.04752470180392265
2023-07-05,0.04826458916068077,0.04825444146990776,0.05570407584309578,0.04839501529932022,0.046154577285051346,0.049319617450237274,0.04930906370282173,0.04750501364469528,0.05106513947248459,0.04960169270634651,0.0482131727039814,0.07015270739793777,0.04853406921029091,0.04886920005083084,0.04862990230321884,0.046764981001615524,0.04885869100689888,0.04880719631910324,0.048296794295310974,0.049300067126750946
2023-07-06,0.05008605495095253,0.04954543337225914,0.05140668526291847,0.04915279895067215,0.04773731529712677,0.05033395439386368,0.04995929077267647,0.049113139510154724,0.050086911767721176,0.05041152983903885,0.05020662024617195,0.04853428900241852,0.05029241740703583,0.05240289494395256,0.05018232762813568,0.04961876571178436,0.050397589802742004,0.04986315220594406,0.04962506145238876,0.05104382708668709
2023-07-07,0.049122415482997894,0.050066255033016205,0.051461122930049896,0.04996616393327713,0.049101829528808594,0.049896880984306335,0.049132272601127625,0.0502224862575531,0.048902906477451324,0.04981967434287071,0.04934975504875183,0.04892806336283684,0.049970801919698715,0.04999608173966408,0.0513855442404747,0.048817750066518784,0.04955108091235161,0.05428338050842285,0.049997854977846146,0.05002778768539429
2023-07-10,0.048387251794338226,0.04550713673233986,0.04822157695889473,0.04804866388440132,0.045192405581474304,0.04513257369399071,0.047450512647628784,0.04806814342737198,0.04801703616976738,0.048085011541843414,0.0484420470893383,0.047028202563524246,0.045080602169036865,0.1056455597281456,0.04838623106479645,0.04907849431037903,0.04651404172182083,0.04262525960803032,0.048336297273635864,0.0467529371380806
2023-07-11,0.04997483640909195,0.04485495761036873,0.0459931455552578,0.04773121327161789,0.045103803277015686,0.04895554110407829,0.047165293246507645,0.05041399225592613,0.049323920160532,0.048395901918411255,0.048651278018951416,0.05556446313858032,0.047921065241098404,0.05879533663392067,0.048948291689157486,0.07168741524219513,0.04729478806257248,0.04791371524333954,0.04835031181573868,0.0469607412815094
2023-07-12,0.05069131776690483,0.04837598279118538,0.051704272627830505,0.04959056153893471,0.04712222144007683,0.04856643080711365,0.04994530603289604,0.04994469881057739,0.05117424204945564,0.04954136162996292,0.050430115312337875,0.05049734562635422,0.05054016038775444,0.05205163359642029,0.050170522183179855,0.05443817749619484,0.049304939806461334,0.05023815482854843,0.046760912984609604,0.04891157150268555
2023-07-13,0.04838457331061363,0.046773895621299744,0.048049941658973694,0.04771661385893822,0.04583451524376869,0.04630270227789879,0.04784484580159187,0.08743886649608612,0.04684469476342201,0.04752271622419357,0.04661601036787033,0.04506232216954231,0.04693423584103584,0.048032939434051514,0.04743282124400139,0.04797388240695,0.06186928600072861,0.04841773957014084,0.046930909156799316,0.048016540706157684
2023-07-14,0.04314480721950531,0.04223676770925522,0.042849425226449966,0.043559540063142776,0.04291149601340294,0.04175081104040146,0.042560476809740067,0.09393281489610672,0.04253097623586655,0.04304327443242073,0.04285988584160805,0.04222283512353897,0.043047018349170685,0.04506354033946991,0.04303461313247681,0.0429186187684536,0.12117926776409149,0.041408829391002655,0.041201818734407425,0.05854324251413345
2023-07-17,0.04806651547551155,0.04833463951945305,0.0463431142270565,0.04480064660310745,0.04731138423085213,0.047385409474372864,0.04779890552163124,0.05187607929110527,0.04692556709051132,0.04774313420057297,0.0469752699136734,0.04789436608552933,0.046342529356479645,0.051269084215164185,0.05602535232901573,0.04715784639120102,0.04887884110212326,0.046175844967365265,0.04654379189014435,0.08615173399448395
2023-07-18,0.051836248487234116,0.048944905400276184,0.047325264662504196,0.04835246130824089,0.04923466220498085,0.04853995889425278,0.049009885638952255,0.07833869755268097,0.048357464373111725,0.048579830676317215,0.04905656725168228,0.047545500099658966,0.0489412397146225,0.04916425049304962,0.04829725995659828,0.04785216599702835,0.04921172931790352,0.04557844251394272,0.04755760356783867,0.048275865614414215
2023-07-19,0.04878409579396248,0.049009572714567184,0.05547375977039337,0.04819304868578911,0.05004851520061493,0.04965328052639961,0.04818466678261757,0.05561951547861099,0.04869496077299118,0.047798871994018555,0.04877014085650444,0.04824300855398178,0.04870543256402016,0.05379389598965645,0.04975196719169617,0.04879340901970863,0.048702288419008255,0.04939188435673714,0.052768856287002563,0.049618881195783615
2023-07-20,0.047906532883644104,0.050057992339134216,0.04645111411809921,0.04863614961504936,0.04803164303302765,0.04881593585014343,0.048101358115673065,0.04545684531331062,0.06504224240779877,0.05655082315206528,0.04862308129668236,0.04973964765667915,0.04844663292169571,0.04681193083524704,0.054217126220464706,0.0553228035569191,0.048387084156274796,0.047884512692689896,0.0472693033516407,0.04824715107679367
2023-07-21,0.0474281832575798,0.047131553292274475,0.04764875769615173,0.047166477888822556,0.04661186411976814,0.04424017295241356,0.048931632190942764,0.04101430997252464,0.0496704988181591,0.05072866380214691,0.10424129664897919,0.048401929438114166,0.04773186519742012,0.04159180074930191,0.05328955873847008,0.04839197173714638,0.046045225113630295,0.046433769166469574,0.04528799653053284,0.04801245778799057
2023-07-24,0.055101994425058365,0.050401721149683,0.04846154525876045,0.05098117142915726,0.049637701362371445,0.04589052125811577,0.05209348723292351,0.04817884415388107,0.04351397231221199,0.046299416571855545,0.061466965824365616,0.04868912324309349,0.04812614619731903,0.04367570951581001,0.05312393978238106,0.050269994884729385,0.05121159553527832,0.05002594739198685,0.05316074937582016,0.049689412117004395
2023-07-25,0.04474535956978798,0.04858127981424332,0.047256018966436386,0.04745148494839668,0.05237092077732086,0.048018697649240494,0.05259896442294121,0.04834015667438507,0.04094134271144867,0.04852276295423508,0.05087161436676979,0.04918769374489784,0.04730707034468651,0.0470222532749176,0.050081826746463776,0.04975058510899544,0.05050648748874664,0.05202152580022812,0.07701895385980606,0.04740490764379501
2023-07-26,0.038305506110191345,0.047336626797914505,0.03752398490905762,0.04704010859131813,0.047050267457962036,0.04482840374112129,0.047041743993759155,0.048183590173721313,0.056865859776735306,0.04794526845216751,0.12607532739639282,0.045950617641210556,0.047008007764816284,0.0460609532892704,0.047311440110206604,0.04750986397266388,0.043255846947431564,0.042073823511600494,0.04546913877129555,0.04716361686587334
2023-07-27,0.045254893600940704,0.0455210916697979,0.03976449370384216,0.04880748316645622,0.04904724285006523,0.04761090129613876,0.04858304560184479,0.049618467688560486,0.047431882470846176,0.043820448219776154,0.0617029182612896,0.04964147135615349,0.044753704220056534,0.04777626693248749,0.05269932374358177,0.08604767173528671,0.048491962254047394,0.04853406175971031,0.046838127076625824,0.04805455729365349
2023-07-31,0.04720035195350647,0.049390118569135666,0.04708929732441902,0.04955820366740227,0.048353344202041626,0.048384372144937515,0.04781219735741615,0.04837473854422569,0.045465562492609024,0.045786961913108826,0.06867396086454391,0.05471067503094673,0.04830386862158775,0.048618678003549576,0.04887130483984947,0.0490507073700428,0.054060231894254684,0.0514480285346508,0.04745401069521904,0.051393378525972366
2023-08-01,0.044253185391426086,0.051032040268182755,0.0468948632478714,0.051019199192523956,0.05108260363340378,0.04914206638932228,0.04964346066117287,0.051426682621240616,0.04790085554122925,0.048139579594135284,0.05243163928389549,0.052759408950805664,0.05132165923714638,0.04713931679725647,0.04929065331816673,0.05063844844698906,0.05366295203566551,0.04942331090569496,0.050658904016017914,0.052139148116111755
2023-08-02,0.051736216992139816,0.04754883795976639,0.04813988506793976,0.05126163363456726,0.05242934450507164,0.04950784519314766,0.05102464184165001,0.04988889396190643,0.04678364843130112,0.04723913595080376,0.05145236477255821,0.050906952470541,0.05422418564558029,0.04731989651918411,0.04846387356519699,0.05001082643866539,0.0521373450756073,0.048124056309461594,0.0513625293970108,0.05043782666325569
2023-08-03,0.04774074628949165,0.05095316842198372,0.04901818186044693,0.05228360369801521,0.05344585329294205,0.04846030846238136,0.04987385496497154,0.05253953859210014,0.052759118378162384,0.04972480610013008,0.0502539798617363,0.0509854219853878,0.046014752238988876,0.04966536909341812,0.04891524091362953,0.05335186794400215,0.049538761377334595,0.04778415709733963,0.04741475731134415,0.04927648603916168
2023-08-04,0.046336688101291656,0.05370514839887619,0.04599447548389435,0.06876198947429657,0.05333079770207405,0.04802749678492546,0.04765496775507927,0.04833268001675606,0.04680890217423439,0.047711994498968124,0.05504084751009941,0.04696032777428627,0.048377327620983124,0.04751771315932274,0.03869647532701492,0.050096284598112106,0.04929295927286148,0.04557117074728012,0.047297652810811996,0.06448401510715485
2023-08-07,0.05124298855662346,0.048564374446868896,0.04455810785293579,0.05085873231291771,0.05293050408363342,0.050319354981184006,0.05061567947268486,0.05420143902301788,0.04671889916062355,0.048188213258981705,0.04916096851229668,0.049915142357349396,0.04905309900641441,0.04944198578596115,0.04348839819431305,0.05873819440603256,0.05062120035290718,0.049284614622592926,0.05051425099372864,0.051583897322416306
2023-08-08,0.048235513269901276,0.04966486245393753,0.04884110391139984,0.050314079970121384,0.05116444081068039,0.04935948923230171,0.05089767277240753,0.05133863538503647,0.04806146398186684,0.05057499185204506,0.05070304125547409,0.0510077178478241,0.047097112983465195,0.04850740358233452,0.048099394887685776,0.04948299005627632,0.051915042102336884,0.0495418906211853,0.05176321789622307,0.053429991006851196
2023-08-09,0.04955877363681793,0.05039289593696594,0.04755999520421028,0.04892308637499809,0.05010801553726196,0.05078941583633423,0.048809122294187546,0.04986581206321716,0.05259653925895691,0.048784710466861725,0.05134425312280655,0.0488903783261776,0.04957868158817291,0.049750763922929764,0.05022498220205307,0.04801887273788452,0.05099573731422424,0.0503484271466732,0.050923749804496765,0.05253578722476959
2023-08-10,0.046839307993650436,0.04867153987288475,0.04948105290532112,0.05043625086545944,0.049109410494565964,0.05002458021044731,0.048940859735012054,0.052630916237831116,0.04940840229392052,0.04867333546280861,0.05234747380018234,0.04863724857568741,0.04884235933423042,0.05149046704173088,0.050042811781167984,0.049514833837747574,0.049829162657260895,0.05262836813926697,0.0508248433470726,0.051626723259687424
2023-08-11,0.04797349125146866,0.05244624242186546,0.047427937388420105,0.05108081176877022,0.05109793320298195,0.046014394611120224,0.04783298075199127,0.04975941777229309,0.04809880256652832,0.04972681403160095,0.052280183881521225,0.051314257085323334,0.05055654048919678,0.0531473383307457,0.04928216338157654,0.04907086119055748,0.048886895179748535,0.05329124629497528,0.05192527547478676,0.04878643527626991
2023-08-14,0.04729565605521202,0.05024968087673187,0.04979667067527771,0.05027681216597557,0.048694636672735214,0.04954054579138756,0.0529918298125267,0.055214159190654755,0.0472961850464344,0.04996633529663086,0.05065688490867615,0.05078859254717827,0.05138333514332771,0.054235294461250305,0.046589892357587814,0.04815240576863289,0.04991092532873154,0.050229884684085846,0.04864988103508949,0.0480804406106472
2023-08-16,0.04802759736776352,0.04998515173792839,0.05048128217458725,0.04689302667975426,0.04966272413730621,0.048909079283475876,0.05007045343518257,0.06151231378316879,0.047438133507966995,0.047310806810855865,0.049033526331186295,0.04836632311344147,0.04981372505426407,0.047472551465034485,0.04931021109223366,0.04900228977203369,0.04892634227871895,0.04795369878411293,0.06161286309361458,0.048217907547950745
2023-08-17,0.049913935363292694,0.04936875030398369,0.047687843441963196,0.048691920936107635,0.050215743482112885,0.05034223571419716,0.0509321354329586,0.05169430002570152,0.04947413131594658,0.0476011298596859,0.0474853590130806,0.05117793008685112,0.04934275522828102,0.0463690459728241,0.04864390566945076,0.05014333501458168,0.04833149164915085,0.06390131264925003,0.04844079539179802,0.05024196207523346
2023-08-18,0.0484805554151535,0.05217677354812622,0.048899028450250626,0.049540482461452484,0.04959937185049057,0.0505225732922554,0.05087222531437874,0.04793641343712807,0.05051374062895775,0.04932069405913353,0.05030686780810356,0.051303062587976456,0.05248137190937996,0.05355694144964218,0.049826618283987045,0.047622229903936386,0.04881274327635765,0.04815419763326645,0.04959329217672348,0.05048089474439621
2023-08-21,0.04893932491540909,0.04864322394132614,0.05824263393878937,0.05085315555334091,0.04897383227944374,0.0480864979326725,0.05077098682522774,0.05179797112941742,0.05114738270640373,0.04894471913576126,0.049812983721494675,0.049952663481235504,0.04860333353281021,0.049434103071689606,0.04988178610801697,0.04988503083586693,0.049370285123586655,0.04925525560975075,0.049209125339984894,0.04819566756486893
2023-08-22,0.05074481666088104,0.05127144604921341,0.049205828458070755,0.053968071937561035,0.04754285141825676,0.04898478090763092,0.04904162138700485,0.048362817615270615,0.053253430873155594,0.05012880638241768,0.050290923565626144,0.051229435950517654,0.05000565946102142,0.04932859167456627,0.04875422641634941,0.04857032746076584,0.048749882727861404,0.04922099784016609,0.050297629088163376,0.051047880202531815
2023-08-23,0.04830940067768097,0.0578712560236454,0.04846019670367241,0.047842469066381454,0.0491815023124218,0.05031656473875046,0.0520109087228775,0.05078251287341118,0.049274131655693054,0.049071408808231354,0.053365278989076614,0.05010846257209778,0.05109388753771782,0.04825558885931969,0.05037066712975502,0.04838942363858223,0.05022629350423813,0.04796386510133743,0.0480775348842144,0.04902864247560501
2023-08-24,0.054864536970853806,0.05267193540930748,0.049046408385038376,0.05070028081536293,0.048987969756126404,0.05072484910488129,0.05207351967692375,0.050521861761808395,0.04779517650604248,0.05021147429943085,0.0506562702357769,0.049670882523059845,0.049593739211559296,0.04680193215608597,0.04919328913092613,0.048707183450460434,0.0494060255587101,0.04813266545534134,0.052028000354766846,0.04821205511689186
2023-08-25,0.05331410467624664,0.04889773949980736,0.05340851470828056,0.050138987600803375,0.04957019165158272,0.05156508833169937,0.04881070926785469,0.05113040655851364,0.04987778887152672,0.048271454870700836,0.04742933809757233,0.05212508141994476,0.05053676664829254,0.04838285595178604,0.048710066825151443,0.049162063747644424,0.05101046711206436,0.05019589886069298,0.04811546206474304,0.049346938729286194
2023-08-28,0.050242360681295395,0.05052866414189339,0.05277954787015915,0.04940816015005112,0.05113254487514496,0.05156600847840309,0.05065731704235077,0.04899924620985985,0.04688108712434769,0.05135076493024826,0.051848385483026505,0.05158862844109535,0.049725305289030075,0.04848956689238548,0.0489988811314106,0.04858342185616493,0.050500236451625824,0.049084872007369995,0.048064395785331726,0.04957069084048271
2023-08-29,0.04954651743173599,0.05030551180243492,0.05315783992409706,0.04910511150956154,0.05018067732453346,0.049211129546165466,0.050381604582071304,0.048811089247465134,0.050597041845321655,0.05108623206615448,0.04876561090350151,0.05089566484093666,0.049298662692308426,0.048339538276195526,0.04952942207455635,0.04939238354563713,0.05036773905158043,0.04816935211420059,0.05098021775484085,0.0518786646425724
2023-08-30,0.04997751861810684,0.05028059706091881,0.050119247287511826,0.049737926572561264,0.04867900535464287,0.051534246653318405,0.04834512621164322,0.04997958615422249,0.049586065113544464,0.0495021715760231,0.04841849207878113,0.056394465267658234,0.0502580888569355,0.048942387104034424,0.04792400822043419,0.050584614276885986,0.05045150965452194,0.049414727836847305,0.04974222555756569,0.05012795329093933
2023-08-31,0.047425657510757446,0.04998507723212242,0.04747002199292183,0.04652801528573036,0.047304876148700714,0.04838046431541443,0.05099738761782646,0.05206279456615448,0.04730432108044624,0.0477142259478569,0.05069828778505325,0.07318033277988434,0.05238092318177223,0.04745433107018471,0.04589347913861275,0.048219602555036545,0.046452224254608154,0.0507512092590332,0.05098699405789375,0.04880974441766739
2023-09-01,0.0497780367732048,0.04794970527291298,0.04909934476017952,0.04757868871092796,0.0503239743411541,0.048962537199258804,0.04865943267941475,0.050196535885334015,0.04890187457203865,0.047477226704359055,0.05035955458879471,0.06773368269205093,0.047907546162605286,0.04775666072964668,0.049534138292074203,0.04863005504012108,0.050125639885663986,0.049330491572618484,0.048823464661836624,0.050871506333351135
2023-09-04,0.046045854687690735,0.045275039970874786,0.04360097274184227,0.04584059491753578,0.04594838619232178,0.04751534014940262,0.046175673604011536,0.04659640043973923,0.04507438838481903,0.046423763036727905,0.04629944637417793,0.04659783095121384,0.04461351037025452,0.04591627046465874,0.04555407166481018,0.04543382674455643,0.048390939831733704,0.045500680804252625,0.06498527526855469,0.10821171849966049
2023-09-05,0.0505850687623024,0.04906488582491875,0.05055197700858116,0.05090541020035744,0.047506436705589294,0.05060013383626938,0.05124611780047417,0.04980757087469101,0.05071049556136131,0.05074033886194229,0.049995727837085724,0.05019686371088028,0.04778142645955086,0.05102689564228058,0.04714669659733772,0.051215820014476776,0.048852380365133286,0.05009711906313896,0.049358755350112915,0.05260990932583809
2023-09-06,0.04953860864043236,0.04851974919438362,0.04729016497731209,0.04967721179127693,0.05193040892481804,0.05229359492659569,0.05085340887308121,0.04995870217680931,0.050062865018844604,0.05177370458841324,0.0504189059138298,0.048635147511959076,0.05007687583565712,0.04965426027774811,0.04966123774647713,0.050353411585092545,0.049920469522476196,0.05136983096599579,0.04991595074534416,0.048095427453517914
2023-09-07,0.047530412673950195,0.04657011851668358,0.04621889069676399,0.04728865996003151,0.04642057418823242,0.047419462352991104,0.04473448544740677,0.04644859582185745,0.045336220413446426,0.0465204082429409,0.11537128686904907,0.04613953083753586,0.04577095806598663,0.0480855256319046,0.04553137719631195,0.046652890741825104,0.04706868156790733,0.047036170959472656,0.04605092853307724,0.047804806381464005
2023-09-08,0.05101824179291725,0.048301514238119125,0.049329567700624466,0.04906178265810013,0.04988960921764374,0.05043748393654823,0.04824365675449371,0.04970169812440872,0.04980077967047691,0.04943002760410309,0.06027134135365486,0.049162670969963074,0.04914050176739693,0.05220189318060875,0.050831861793994904,0.05011475831270218,0.04816710203886032,0.0488380566239357,0.04741678759455681,0.04864071309566498
2023-09-11,0.04980867728590965,0.04909700155258179,0.04955681413412094,0.050754036754369736,0.049176476895809174,0.050446391105651855,0.04827592521905899,0.049510546028614044,0.05067054554820061,0.050307344645261765,0.05100622773170471,0.05045059695839882,0.05008060857653618,0.04941374063491821,0.05052254721522331,0.051076725125312805,0.049740634858608246,0.05033200606703758,0.04976586997509003,0.05000726878643036
2023-09-12,0.04862893000245094,0.048722222447395325,0.04850083589553833,0.04713050276041031,0.04826651141047478,0.04811175540089607,0.049598224461078644,0.049106936901807785,0.048828426748514175,0.04895840212702751,0.05312640964984894,0.048540547490119934,0.049214139580726624,0.048131313174963,0.04882662370800972,0.04984547197818756,0.06867243349552155,0.04748854786157608,0.05053093656897545,0.04977090284228325
2023-09-13,0.04951879382133484,0.05037328973412514,0.05059454217553139,0.04997962713241577,0.04982595145702362,0.05048814415931702,0.05105838552117348,0.04865702986717224,0.04998775199055672,0.04996880888938904,0.04909587278962135,0.048614516854286194,0.04967247694730759,0.04987943917512894,0.05201597139239311,0.049583666026592255,0.049521300941705704,0.04992455989122391,0.05077106133103371,0.05046885088086128
2023-09-14,0.050390277057886124,0.04938414692878723,0.04952368885278702,0.05029980093240738,0.04942844808101654,0.05076174810528755,0.05095483362674713,0.05126902461051941,0.05084647238254547,0.04908037930727005,0.051352787762880325,0.04991553723812103,0.0493997298181057,0.049788836389780045,0.04949517920613289,0.05032080039381981,0.04979019984602928,0.048602014780044556,0.04985170066356659,0.04954442381858826
2023-09-15,0.048816535621881485,0.04886583983898163,0.04965468868613243,0.057039424777030945,0.04934803396463394,0.04902258142828941,0.0491829514503479,0.05002753809094429,0.04924473166465759,0.04962475225329399,0.04855168238282204,0.050159912556409836,0.050054214894771576,0.04982772842049599,0.050180014222860336,0.048672839999198914,0.05040010064840317,0.0501239113509655,0.05049404129385948,0.05070848390460014
2023-09-18,0.05142122134566307,0.049925148487091064,0.051727794110774994,0.0497894361615181,0.04807116091251373,0.047559283673763275,0.050633396953344345,0.04965788125991821,0.05020717903971672,0.050177376717329025,0.049863263964653015,0.050029266625642776,0.04984958842396736,0.04709871485829353,0.05096179619431496,0.04934387281537056,0.050851091742515564,0.0534956268966198,0.04908597096800804,0.050250910222530365
2023-09-20,0.051174938678741455,0.05259760469198227,0.04917407035827637,0.05032714083790779,0.041754547506570816,0.05070005729794502,0.05160462483763695,0.050252001732587814,0.051264408975839615,0.05034681782126427,0.051409121602773666,0.04718675836920738,0.05081319436430931,0.04890972375869751,0.051463544368743896,0.05171798914670944,0.05128562077879906,0.052020952105522156,0.04875306040048599,0.04724382981657982
2023-09-21,0.049634795635938644,0.049622781574726105,0.0507245697081089,0.05239304527640343,0.046612851321697235,0.05225835740566254,0.04820678010582924,0.05005909875035286,0.049289971590042114,0.048808496445417404,0.05129062756896019,0.05093444511294365,0.05038172006607056,0.05154743790626526,0.05015971511602402,0.05124187469482422,0.050437625497579575,0.0488969050347805,0.047771673649549484,0.04972720146179199
