Date,Portfolio_Value,Returns
2023-12-29,1249940.3986420685,-0.0010076747138420242
2024-01-01,1250236.3441315978,0.00026233047025470016
2024-01-02,1248248.6575054738,-0.0015172530140505533
2024-01-03,1242086.2117075103,-0.004863044478905709
2024-01-04,1254017.4928318432,0.009855788609599295
2024-01-05,1257195.5645898343,0.002810958815381891
2024-01-08,1245810.528079284,-0.008941495495189487
2024-01-09,1247133.911770908,0.001131293068601505
2024-01-10,1248020.9769438778,0.0007677423483073295
2024-01-11,1248815.0869108974,0.0007353239033663308
2024-01-12,1272257.4058579674,0.01911811016553794
2024-01-15,1291393.7768729464,0.015198538968465411
2024-01-16,1289117.6391522598,-0.0014381319392875978
2024-01-17,1273415.4672329105,-0.012010099784831875
2024-01-18,1273375.242572046,0.000122372605120494
2024-01-19,1287100.4604959507,0.011002330112356087
2024-01-20,1281040.7576045243,-0.004500145695568151
2024-01-23,1272910.9972877272,-0.006100855264050263
2024-01-24,1285173.1093409364,0.009821137729090509
2024-01-25,1275984.7754619496,-0.0069467416982327175
2024-01-29,1305320.2232070921,0.023442416875420414
2024-01-30,1290712.4719169023,-0.010723010053464242
2024-01-31,1305714.2843859647,0.011968689178904653
2024-02-01,1308495.510070993,0.002466054902162591
2024-02-02,1320698.8697122622,0.009696437429892305
2024-02-05,1313206.2077043338,-0.005288831498695261
2024-02-06,1335078.9787722672,0.01711966049298825
2024-02-07,1344562.6061954407,0.007492884279655323
2024-02-08,1333874.4877722072,-0.007809773242296838
2024-02-09,1345232.8329962967,0.00864706088184573
2024-02-12,1339513.8002227054,-0.003993115276261168
2024-02-13,1349640.9392153926,0.00767956620776403
2024-02-14,1361607.993410912,0.009063489363870421
2024-02-16,1375616.8608063224,0.010471127257171673
2024-02-19,1382356.6428897786,0.005033598481865658
2024-02-20,1390112.048927587,0.005758702198985272
2024-02-21,1381031.6710217043,-0.006398892768506952
2024-02-22,1393327.4806405716,0.009036975652167094
2024-02-23,1391805.054028074,-0.0009696936430644511
2024-02-26,1385606.5875896467,-0.004354989978355206
2024-02-27,1390857.0592280496,0.003880041297686732
2024-02-28,1376355.2097047248,-0.010337555484012278
2024-02-29,1384774.9362772573,0.006190674950868681
2024-03-01,1409700.418222818,0.0183900543863401
2024-03-02,1410640.967095288,0.0010813378916344372
2024-03-04,1408972.6297516616,-0.0011636307028308488
2024-03-05,1406783.74749025,-0.0014170783115475764
2024-03-06,1418350.1181619659,0.008371602925963065
2024-03-07,1421354.8071778878,0.002302776605874365
2024-03-11,1414364.0180485158,-0.004837004967663712
2024-03-12,1414973.6792469663,0.0005247975036639695
2024-03-13,1408868.981287844,-0.004131029808267863
2024-03-14,1422290.9533434776,0.0097944536615219
2024-03-15,1417650.4017430937,-0.0031290237170009073
2024-03-18,1418077.5004576426,0.0004320456072460728
2024-03-19,1403120.976761659,-0.010486997737312612
2024-03-20,1412335.0912970793,0.006686315504380355
2024-03-21,1418426.3762398532,0.004429861575480755
2024-03-22,1431369.9522209954,0.009390828354675662
2024-03-26,1427413.4682792816,-0.002507401750826717
2024-03-27,1437052.3092842537,0.006836979587584079
2024-03-28,1453759.6074444551,0.011786581321273339
2024-04-01,1459070.5650736983,0.0038225749862270276
2024-04-02,1455624.2724759458,-0.002318712955899615
2024-04-03,1454139.0644401778,-0.0009509737815411907
2024-04-04,1461813.8421594633,0.00538391938540864
2024-04-05,1456945.5371319773,-0.0032579934781972334
2024-04-08,1464376.6092230636,0.005221448673916175
2024-04-09,1461674.0082054706,-0.0017377996985814884
2024-04-10,1470367.41482747,0.005988343341800888
2024-04-12,1452820.8653398438,-0.011887301372916746
2024-04-15,1438878.9640293238,-0.009525885367436381
2024-04-16,1433466.3878116813,-0.003699330992608672
2024-04-18,1430926.973562041,-0.0015536671708333803
2024-04-19,1440792.4033920276,0.00707123371483504
2024-04-22,1461551.192803391,0.01454331941283484
2024-04-23,1467372.1118672658,0.004113582128696185
2024-04-24,1470036.0424361404,0.0019304269073763406
2024-04-25,1490084.624925051,0.014001976072965421
2024-04-26,1479624.2873043208,-0.006687335477969671
2024-04-29,1502148.8354186711,0.015582880542216184
2024-04-30,1497815.5316372854,-0.0026333418595927425
2024-05-02,1502941.0711644436,0.003629966776432165
2024-05-03,1487214.5374129494,-0.010274620358350438
2024-05-06,1491489.530643845,0.0030132738186959235
2024-05-07,1500785.7664862399,0.006406737616847951
2024-05-08,1499726.4626597092,-0.0005208323699941121
2024-05-09,1481232.5702691174,-0.012229441921864348
2024-05-10,1488627.7646562273,0.005149943898826318
2024-05-13,1498370.2082439135,0.006662420679476788
2024-05-14,1502399.8164813498,0.0028255421347540273
2024-05-15,1499887.78290513,-0.0016121039702238838
2024-05-16,1511642.9598988243,0.007898930258199342
2024-05-17,1514969.9001916912,0.0022819695605463476
2024-05-18,1518477.6012015177,0.0023490414800691525
2024-05-21,1512722.1722036304,-0.0037700809748095797
2024-05-22,1523449.9696878984,0.007191412061303239
2024-05-23,1545696.5479047662,0.014819800351771436
2024-05-24,1544746.2623213131,-0.0004546511747158887
2024-05-27,1544047.495772001,-0.00041840721623778113
2024-05-28,1541273.644466307,-0.0017664241775593305
2024-05-29,1530547.4448842583,-0.006937614464176027
2024-05-30,1519289.4963347933,-0.0072965620178476135
2024-05-31,1515933.2831874148,-0.0021135892458286824
2024-06-03,1576058.9660054345,0.04012661530944811
2024-06-04,1544867.8482896984,-0.019120600337772728
2024-06-05,1583799.103829096,0.025501987759006417
2024-06-06,1601450.5901877303,0.011419362764117624
2024-06-07,1637252.7811876144,0.02256839334482572
2024-06-10,1637212.7786619572,0.0001802581616331231
2024-06-11,1637565.6766095175,0.0003013536293320911
2024-06-12,1638748.7976205188,0.0007985447022610229
2024-06-13,1647412.89809195,0.005405451237403708
2024-06-14,1649616.6709393018,0.001417054242980504
2024-06-18,1657320.6810376358,0.004800802071331055
2024-06-19,1659505.978639302,0.0015704036617040632
2024-06-20,1660209.4299417164,0.000677811776709296
2024-06-21,1649934.657719118,-0.006112153729207793
2024-06-24,1657512.2775869654,0.004654436531742492
2024-06-25,1669856.6476408055,0.007512581898290061
2024-06-26,1687141.2840612263,0.01053054690839097
2024-06-27,1709085.7593512984,0.013170462066773022
2024-06-28,1706824.3684115645,-0.001108612533340822
2024-07-01,1721076.8739012785,0.008481267853209719
2024-07-02,1720215.768833737,-0.00039108492834730976
2024-07-03,1732611.1678724252,0.0073426080861458826
2024-07-04,1732656.5382485143,0.00013994574898107794
2024-07-05,1740800.9495815826,0.004823354230213154
2024-07-08,1743409.3210734925,0.0016084246113660858
2024-07-09,1765174.096164385,0.012696985038709963
2024-07-10,1763510.6340125862,-0.0008142835038407912
2024-07-11,1764761.1702168854,0.0008298407055698099
2024-07-12,1795543.6619449484,0.017764240987165066
2024-07-15,1800648.604991424,0.003154154709479526
2024-07-16,1802106.1499543393,0.0009115695175431918
2024-07-18,1820737.3417567727,0.01046596150491707
2024-07-19,1807871.77236706,-0.0069496155138498075
2024-07-22,1801115.6408481922,-0.0036229943883340937
2024-07-23,1824639.3418936243,0.013376313270771524
2024-07-24,1817453.735606369,-0.0037505209466050854
2024-07-25,1817856.3070624962,0.0003961080871771712
2024-07-26,1854776.2042643018,0.02050615762289512
2024-07-29,1859538.6202928019,0.002907684077429264
2024-07-30,1856676.3627927052,-0.0012784876827615023
2024-07-31,1877845.6486615015,0.011665010017265498
2024-08-01,1876756.9638139894,-0.00035695606282081253
2024-08-02,1857067.8645624775,-0.010390619204309684
2024-08-05,1821517.5028878646,-0.01905277841080275
2024-08-06,1819741.9393013534,-0.0008562971024366267
2024-08-07,1836368.6858580734,0.009190012339066102
2024-08-08,1818783.3105470163,-0.009500588501242632
2024-08-09,1834289.071404809,0.008594650459579536
2024-08-12,1833324.0941923093,-0.0004896109319422757
2024-08-13,1824615.067842222,-0.004688898456642901
2024-08-14,1829173.630746666,0.0025929838704613845
2024-08-16,1860820.103213721,0.017438463654470902
2024-08-19,1862022.2022862828,0.0007955615525160921
2024-08-20,1869928.6998826205,0.004272915323992659
2024-08-21,1882046.970197099,0.006519468734161464
2024-08-22,1885804.486788203,0.0020231526487611935
2024-08-23,1885013.3467453467,-0.0003861282131254056
2024-08-26,1892968.7121879607,0.004248014524590176
2024-08-27,1893863.321594084,0.0004955879514902967
2024-08-28,1899822.1813940313,0.003236638573501368
2024-08-29,1907411.2870445694,0.004079721547585002
2024-08-30,1915943.716701812,0.0044973508672276905
2024-09-02,1921473.2530374571,0.002907346202952344
2024-09-03,1921764.314194131,0.00017820589732494858
2024-09-05,1920357.408067716,-0.000698582977035939
2024-09-06,1904896.5653652053,-0.00799762481420392
2024-09-09,1913348.1296909344,0.004492951695721467
2024-09-10,1924419.7885947563,0.00583054053058543
2024-09-11,1923413.7931055871,-0.00048020605110275544
2024-09-12,1949933.2603823189,0.013888712604230625
2024-09-13,1959267.5359987381,0.004902352683175063
2024-09-16,1956738.5152657924,-0.0011819680617929916
2024-09-17,1959665.746703402,0.0015126465402732782
2024-09-18,1961452.1260987849,0.0010653305072716767
2024-09-19,1974522.1251083796,0.006814527273233881
2024-09-20,2004208.7384098906,0.015197127364233972
2024-09-23,2011872.2874164449,0.003992425921117562
2024-09-24,2006093.1566387466,-0.0028405025645769056
2024-09-25,2007802.574368078,0.0008730163750858182
2024-09-26,2030473.2124793164,0.01138642874562852
2024-09-27,2029393.6725412551,-0.00044727350361151966
2024-09-30,2005756.5797012066,-0.011613092772774263
2024-10-01,2004443.6827394716,-0.000622714880343493
2024-10-03,1962499.3837234045,-0.02085793403451934
2024-10-04,1947972.5505415485,-0.007285283496157169
2024-10-07,1933641.0037330003,-0.0072606584433449264
2024-10-08,1940884.8085513208,0.0038138188242599095
2024-10-09,1942684.0619056327,0.001013131591800256
2024-10-10,1943296.640635928,0.00044710332798341714
2024-10-11,1941856.647834582,-0.0006336236258704905
2024-10-14,1959558.656320153,0.009290518106192813
2024-10-15,1953543.6387195415,-0.002873411566430539
2024-10-16,1944016.0915792107,-0.004818255757864697
2024-10-17,1933238.1359505109,-0.0053928818293379685
2024-10-18,1954234.863182721,0.011148575329774294
2024-10-21,1943149.413332248,-0.00540877117157634
2024-10-22,1929323.5662105745,-0.0070151366321876355
2024-10-23,1932733.4311543417,0.0019084609961690147
2024-10-24,1928465.7700153333,-0.002059317043932299
2024-10-25,1924049.1319593755,-0.002166146201712291
2024-10-28,1940361.0439005638,0.008636716848314338
2024-10-29,1957323.8888117345,0.009030642150930194
2024-10-30,1956383.4050718185,-0.00014395029792443274
2024-10-31,1960755.3172295734,0.0024894214646180197
2024-11-01,1963222.2343244443,0.001494250514469477
2024-11-04,1940320.2283248308,-0.011631437806364522
2024-11-05,1957027.124884952,0.008844460548323566
2024-11-06,1987393.4484884194,0.01585800493395563
2024-11-07,1967835.547151377,-0.00963126196455767
2024-11-08,1968517.2954377877,0.00044098547923991
2024-11-11,1965478.6724842486,-0.0014625035535510548
2024-11-12,1944664.4483501047,-0.010471397153567813
2024-11-13,1933270.9269698686,-0.005807352702702744
2024-11-14,1925872.4201768124,-0.0037703060322991024
2024-11-18,1919944.8223399746,-0.002993354766623454
2024-11-19,1921463.6811397919,0.0009016574477303012
2024-11-21,1915055.0691169088,-0.0032403299546731983
2024-11-22,1969709.8529923076,0.028850211913484886
2024-11-25,2001878.4176970397,0.016600784153936357
2024-11-26,1997818.0482194573,-0.0017601967245470301
2024-11-27,1998968.1877737183,0.0006776376023024165
2024-11-28,1975438.8835089854,-0.011728824920905653
2024-11-29,1994731.9369741485,0.009921475529256056
