Date,Portfolio_Value,Returns
2023-06-07,1000000.0,
2023-06-08,994553.4401250671,-0.005436703443291343
2023-06-09,999271.3861524299,0.004756591616667494
2023-06-12,1004443.1967455513,0.005184751295026444
2023-06-13,1007972.0325592342,0.0035222137002404903
2023-06-14,1005536.5734677393,-0.002404551318063905
2023-06-15,1012941.256731166,0.007374364756996662
2023-06-16,1010391.4178919329,-0.0025074670921364987
2023-06-19,1015788.0126977995,0.005351485872468039
2023-06-20,1016197.9944267264,0.00041524272769821106
2023-06-21,1008086.7049872703,-0.007971018115007202
2023-06-22,1001301.9903605959,-0.006716908729316399
2023-06-23,1005722.5458260971,0.00442752540408855
2023-06-26,1010608.9631027535,0.0048705553069735025
2023-06-27,1019730.0388637803,0.009036395702121188
2023-06-28,1028343.0214882643,0.008456620285575834
2023-06-30,1032370.0779694456,0.003928572817365449
2023-07-03,1036597.1118394949,0.004105233132094084
2023-07-04,1042544.1515323994,0.005749691509765451
2023-07-05,1047902.3149555011,0.005151904373292581
2023-07-06,1039227.5892114475,-0.008264549844335518
2023-07-07,1037294.3995892535,-0.001847305084444036
2023-07-10,1042066.1602039317,0.004615219040236743
2023-07-11,1040951.3457147419,-0.0010585375860862388
2023-07-12,1041280.3520737399,0.00032775762563711175
2023-07-13,1049457.0309067613,0.007865123030341247
2023-07-14,1052083.655866434,0.002514388976386179
2023-07-17,1050508.0623097932,-0.0014854592668370698
2023-07-18,1055139.8445058833,0.004420490052012045
2023-07-19,1059832.9684816692,0.004459727971559989
2023-07-20,1051906.069023664,-0.007469408484064203
2023-07-21,1051357.2947549825,-0.0005104128845168308
2023-07-24,1054056.0099855918,0.0025759424313098397
2023-07-25,1058107.9755485177,0.0038546627410973103
2023-07-26,1054894.5344106655,-0.0030263268269673034
2023-07-27,1063129.774207352,0.007817192202869723
2023-07-31,1063763.5167129769,0.0006052887428386123
2023-08-01,1049110.9984365096,-0.01376464570919737
2023-08-02,1042965.9958394194,-0.005846274146996463
2023-08-03,1046759.207615316,0.003644907407201139
2023-08-04,1051819.5689681775,0.004843571369058669
2023-08-07,1052589.338386602,0.0007426800244680267
2023-08-08,1059914.2104308007,0.006969557830183314
2023-08-09,1056889.743604884,-0.002843692109412605
2023-08-10,1048302.8398133481,-0.008115600459879167
2023-08-11,1044319.2682625215,-0.003788306890524991
2023-08-14,1045650.6159483668,0.0012866447679879868
2023-08-16,1043552.1130015055,-0.0019935749915325957
2023-08-17,1037898.4038027761,-0.005406387977838193
2023-08-18,1046722.8976489963,0.008513059627520138
2023-08-21,1048618.0160288857,0.0018215410225013349
2023-08-22,1050383.3205888364,0.001693787633990113
2023-08-23,1048034.559946605,-0.002224546924541811
2023-08-24,1040370.276020719,-0.007302844785384511
2023-08-25,1044630.2719768329,0.004104391185730801
2023-08-28,1049548.2696599183,0.00471813658833855
2023-08-29,1048966.1812203652,-0.0005438795588375894
2023-08-30,1043453.9684484148,-0.005243052864741607
2023-08-31,1057025.4131670462,0.013018063445737794
